X,Y,FID,F560,Location,Latitude,Longitude,Shelter,Bench
-8406320.76198053,5698416.27474598,1624,7917,JEANNE D'ARC / LAWNSBERRY,45.486355,-75.515265, , 
-8406068.73457026,5698626.02952737,1625,7908,JEANNE D'ARC / MILLROAD,45.487676,-75.513001,Y, 
-8406052.03664105,5698610.15085378,1626,7918,JEANNE D'ARC / KINGLET,45.487576,-75.512851, , 
-8405805.57520665,5698624.28274834,1627,7919,JEANNE D'ARC / LAWNSBERRY,45.487665,-75.510637, , 
-8405536.07063002,5698643.81341458,1628,8169,JEANNE D'ARC / BURNT EMBER,45.487788,-75.508216, ,Y
-8405811.02986356,5698641.43173819,1629,8149,JEANNE D'ARC / KINGFISHER,45.487773,-75.510686,Y, 
-8405573.14003276,5698645.71887767,1630,7906,JEANNE D'ARC / HARLEQUIN,45.4878,-75.508549,Y, 
-8404133.11060262,5699350.76091958,1631,1051,JEANNE-D'ARC N / PRESTIGE,45.49224,-75.495613, , 
-8404224.83790346,5699307.56755835,1632,7904,JEANNE-D'ARC N / PRESTIGE,45.491968,-75.496437,Y, 
-8405363.30272337,5698804.50733543,1633,7966,JEANNE D'ARC / MOCKINGBIRD,45.4888,-75.506664, , 
-8405364.30459919,5698830.23134747,1634,7967,JEANNE D'ARC / HARLEQUIN,45.488962,-75.506673,Y,Y
-8406710.93700312,5697595.24544671,1635,7922,CHAMPLAIN / ALPINE,45.481184,-75.51877, , 
-8406731.08581318,5697701.14468252,1636,1793,CHAMPLAIN / R.R 174,45.481851,-75.518951, , 
-8406835.16952115,5697919.61549221,1637,759,CHAMPLAIN / JEANNE D'ARC,45.483227,-75.519886, , 
-8407153.76602978,5697832.13160597,1638,5861,BILBERRY / JEANNE D'ARC,45.482676,-75.522748, , 
-8407121.92866077,5697763.22448717,1639,5871,BILBERRY / DU BOIS,45.482242,-75.522462, , 
-8407335.77350699,5697618.58503919,1640,2696,BILBERRY / AD. 6911,45.481331,-75.524383, , 
-8407317.51710877,5697599.85030955,1641,2698,BILBERRY / JOE JAMIESON PARK,45.481213,-75.524219, , 
-8407487.83603033,5697409.01263135,1642,2697,BILBERRY / FORETS,45.480011,-75.525749, , 
-8407489.8397924,5697363.28837294,1643,2699,BILBERRY / FORETS,45.479723,-75.525767, , 
-8407556.85420467,5697118.47707493,1644,5864,BILBERRY / DU BOIS,45.478181,-75.526369, , 
-8407604.72161734,5697050.36930016,1645,5866,BILBERRY / DU BOIS,45.477752,-75.526799, , 
-8407997.34553053,5697315.18313395,1646,2700,BILBERRY / AD. 6601,45.47942,-75.530326, , 
-8408025.84333088,5697309.78518904,1647,324,BILBERRY / AD. 6600,45.479386,-75.530582, , 
-8405040.14213489,5699022.05208238,1648,6342,JEANNE-D'ARC N / ROSSIGNOL,45.49017,-75.503761, , 
-8404734.6813509,5699079.69428356,1649,6343,JEANNE-D'ARC N / PATHWAY,45.490533,-75.501017, , 
-8404516.27243755,5699118.28141261,1650,6344,JEANNE-D'ARC N / ROSSIGNOL,45.490776,-75.499055, , 
-8404487.32936042,5699149.4053784,1651,6350,JEANNE-D'ARC N / ROSSIGNOL,45.490972,-75.498795, , 
-8404740.02468829,5699102.56077403,1652,6351,JEANNE-D'ARC N / PATHWAY,45.490677,-75.501065, , 
-8405169.71806503,5698960.59914303,1653,6352,JEANNE-D'ARC N / TENTH LINE,45.489783,-75.504925, , 
-8402693.63781249,5700183.22682625,1654,6353,JEANNE D'ARC / TWEDDLE,45.497482,-75.482682, , 
-8402669.14751631,5700152.41686493,1655,6354,JEANNE D'ARC / TWEDDLE,45.497288,-75.482462, , 
-8403940.86173486,5699538.30519952,1656,700,JEANNE-D'ARC N / PARKROSE,45.493421,-75.493886,Y, 
-8403948.87674809,5699507.02106799,1657,701,JEANNE-D'ARC N / PARKROSE,45.493224,-75.493958, , 
-8403233.53743899,5699962.16010303,1658,754,JEANNE-D'ARC N / LA CITE ENTRANCE,45.49609,-75.487532,Y, 
-8403241.32980221,5699982.17025484,1659,755,JEANNE-D'ARC N / LA CITE ENTRANCE,45.496216,-75.487602,Y, 
-8406475.60756834,5697392.34138185,1660,2873,PLACE D'ORLÉANS / CHAMPLAIN,45.479906,-75.516656, , 
-8406046.58215318,5697198.4913374,1661,5637,PLACE D'ORLÉANS / CENTRUM,45.478685,-75.512802,Y, 
-8406073.07621657,5697130.2241831,1662,8532,PLACE D'ORLÉANS / CENTRUM,45.478255,-75.51304,Y,Y
-8404870.93644985,5697942.79546505,1663,7843,ST JOSEPH / TENTH LINE,45.483373,-75.502241, , 
-8405096.69248663,5697788.15038058,1664,7846,ST JOSEPH / AD. 3227,45.482399,-75.504269, , 
-8405013.09150079,5697876.90428714,1665,1794,ST JOSEPH / AD. 3245,45.482958,-75.503518, , 
-8405475.95817997,5697518.55989468,1666,7844,ST JOSEPH / PRESTONE,45.480701,-75.507676, , 
-8405459.26025877,5697484.10748387,1667,8108,ST JOSEPH / PRESTONE,45.480484,-75.507526, , 
-8405952.29448042,5697340.26639907,1668,8893,CENTRUM / PLACE D'ORLÉANS,45.479578,-75.511955, , 
-8405995.2638233,5697317.88072691,1669,5925,CENTRUM / PLACE D'ORLÉANS,45.479437,-75.512341, , 
-8405791.21509453,5697466.80210599,1670,2627,CENTRUM / AD. 230,45.480375,-75.510508, , 
-8405815.26010947,5697479.97972339,1671,5924,CENTRUM / AD. 245,45.480458,-75.510724,Y, 
-8405634.25455357,5697496.3325976,1672,7845,PRESTONE / CENTRUM,45.480561,-75.509098, , 
-8405595.29272421,5697473.15266446,1673,5926,PRESTONE / ST. JOSEPH,45.480415,-75.508748, , 
-8406130.51718251,5696742.38133356,1674,8212,DUFORD / CHARTRAND,45.475812,-75.513556, , 
-8406205.88053178,5696400.43315721,1675,7837,DUFORD / JAMISON,45.473658,-75.514233, , 
-8406074.63477312,5696770.32194294,1676,7836,CHARTRAND / DUFORD,45.475988,-75.513054,Y, 
-8406093.00253011,5696200.57248976,1677,7838,DUFORD / CHARLEBOIS,45.472399,-75.513219, , 
-8405807.91321962,5696228.5112987,1678,7839,DUFORD / CHARTRAND,45.472575,-75.510658, , 
-8405808.58113695,5696289.78678785,1679,8111,CHARTRAND / DUFORD,45.472961,-75.510664, , 
-8405576.36860146,5696062.78373132,1680,8125,DUFORD / AMIENS,45.471531,-75.508578, , 
-8405561.11782608,5696035.79774286,1681,8110,DUFORD / AMIENS,45.471361,-75.508441,Y, 
-8405517.25793151,5695793.40375378,1682,2709,DUFORD / LACROIX,45.469834,-75.508047, , 
-8405520.2635587,5695770.70446142,1683,2701,DUFORD / LACROIX,45.469691,-75.508074, , 
-8405423.19292994,5695559.42909086,1684,2710,GLENEAGLES / DUFORD,45.46836,-75.507202, , 
-8405392.02346213,5695546.25428614,1685,2702,GLENEAGLES / DUFORD,45.468277,-75.506922, , 
-8405232.9478572,5695631.33499183,1686,2711,GLENEAGLES / BLACKHEATH,45.468813,-75.505493, , 
-8405236.06480392,5695608.63610859,1687,2703,GLENEAGLES / BLACKHEATH,45.46867,-75.505521, , 
-8404955.42827481,5695740.70293977,1688,2712,GLENEAGLES / ST GEORGES,45.469502,-75.503, ,Y
-8404937.0605527,5695729.11523213,1689,2704,GLENEAGLES / ST GEORGES,45.469429,-75.502835, , 
-8404864.8141788,5695582.44484491,1690,2705,ST GEORGES / GALLOWAY,45.468505,-75.502186, , 
-8404820.28636748,5695497.68188033,1691,8247,ST GEORGES / GALLOWAY,45.467971,-75.501786, ,Y
-8404993.49955184,5695187.05026865,1692,2706,ST GEORGES / LOUISBOURG,45.466014,-75.503342, , 
-8404927.93235032,5695311.96826318,1693,2713,ST GEORGES / SCHOUTEN,45.466801,-75.502753, , 
-8404973.23939725,5694986.89929343,1694,2707,ST GEORGES / MARCOUX,45.464753,-75.50316, , 
-8404731.45338233,5694740.0894185,1695,2708,DES ÉPINETTES / ST GEORGES,45.463198,-75.500988, , 
-8405568.24227572,5694412.97871265,1696,7954,DES ÉPINETTES / SILVER BARK,45.461137,-75.508505, , 
-8405356.51253002,5694501.69899019,1697,3704,DES ÉPINETTES / WILDFLOWER,45.461696,-75.506603, ,Y
-8404831.41831817,5694710.88547827,1698,7822,DES ÉPINETTES / FERNLEAF,45.463014,-75.501886, , 
-8404842.10499329,5694885.15880553,1699,2740,ST GEORGES / SCHOUTEN,45.464112,-75.501982,Y, 
-8405735.1102913,5694265.06039424,1700,7820,DES ÉPINETTES / SUNVIEW,45.460205,-75.510004, , 
-8405495.10534196,5694459.16397462,1701,7819,DES ÉPINETTES / SILVER BARK,45.461428,-75.507848, , 
-8405341.81835245,5694535.82246792,1702,7818,DES ÉPINETTES / TURNBERRY,45.461911,-75.506471, , 
-8404849.67472078,5694733.89953693,1703,2494,DES ÉPINETTES / WAYSIDE,45.463159,-75.50205, , 
-8404596.97939295,5694795.00584416,1704,7817,DES ÉPINETTES / BONAIR,45.463544,-75.49978, ,Y
-8404336.15773979,5694933.2508763,1705,7816,DES ÉPINETTES / LAFRANCE,45.464415,-75.497437, ,Y
-8404547.21956403,5694788.65707031,1706,2419,DES ÉPINETTES / DES POMMES,45.463504,-75.499333, , 
-8404304.76563298,5694937.06017268,1707,7823,DES ÉPINETTES / LAFRANCE,45.464439,-75.497155, , 
-8404184.98582148,5695074.03767607,1708,7815,DES ÉPINETTES / PRESTWICK,45.465302,-75.496079,Y,Y
-8404098.71318764,5695135.94011746,1709,2423,DES ÉPINETTES / PRESTWICK,45.465692,-75.495304, , 
-8403833.77271222,5695370.85587618,1710,7955,DES ÉPINETTES / LAMOUREUX,45.467172,-75.492924, , 
-8403798.0391439,5695406.41123288,1711,2925,DES ÉPINETTES / DUVERNAY,45.467396,-75.492603,Y, 
-8404519.83495815,5694014.30201693,1712,5706,DU GRAND BOIS / PARK GROVE,45.458625,-75.499087, , 
-8404538.53663877,5693998.74895246,1713,6302,DU GRAND BOIS / DES PINS,45.458527,-75.499255, , 
-8404380.685549,5694216.81178124,1714,7830,DU GRAND BOIS / AD. 245,45.459901,-75.497837, , 
-8404397.49479775,5694238.39617927,1715,7826,DU GRAND BOIS / AD. 246,45.460037,-75.497988, , 
-8404175.63497889,5694218.55747866,1716,7831,DU GRAND BOIS / PARK GROVE,45.459912,-75.495995, , 
-8403946.31675147,5694122.85660216,1717,408,INNES / PRESTWICK,45.459309,-75.493935,Y, 
-8404015.66881764,5694266.48752565,1718,4079,DU GRAND BOIS / ARBRES,45.460214,-75.494558, , 
-8403906.24172211,5694362.18977816,1719,5771,PRESTWICK / DES PRAIRIES,45.460817,-75.493575, , 
-8403876.63072797,5694451.86200623,1720,7825,PRESTWICK / DES PRAIRIES,45.461382,-75.493309, , 
-8403778.00162677,5694600.57702161,1721,7956,PRESTWICK / AD. 1833,45.462319,-75.492423, , 
-8403822.41811859,5694693.9021644,1722,7824,PRESTWICK / SUMMERLANDS,45.462907,-75.492822, , 
-8403966.57690755,5694889.91990071,1723,7833,PRESTWICK / LAMOUREUX,45.464142,-75.494117, ,Y
-8403969.80517378,5694862.93745823,1724,5772,PRESTWICK / LAMOUREUX,45.463972,-75.494146, , 
-8404181.20095772,5695144.03512808,1725,8105,PRESTWICK / DES ÉPINETTES,45.465743,-75.496045,Y, 
-8404173.07463212,5695114.03614842,1726,8176,PRESTWICK / DES ÉPINETTES,45.465554,-75.495972, , 
-8404338.82940942,5695294.50777406,1727,2714,PRESTWICK / PAYETTE,45.466691,-75.497461, , 
-8404372.55922672,5695444.98292814,1728,2717,PRESTWICK / PAYETTE,45.467639,-75.497764, , 
-8404382.80062412,5695763.56048577,1729,2715,PRESTWICK / GALLOWAY,45.469646,-75.497856, , 
-8404405.39848829,5695776.73560107,1730,2718,PRESTWICK / GALLOWAY,45.469729,-75.498059, , 
-8404518.72176826,5696051.03616653,1731,2719,PRESTWICK / ROXDALE,45.471457,-75.499077, , 
-8404524.62170341,5696119.77135053,1732,2716,PRESTWICK / ROXDALE,45.47189,-75.49913, , 
-8404537.75740801,5696241.21009391,1733,5631,PRESTWICK / AMIENS,45.472655,-75.499248, , 
-8404561.69110654,5696264.38684346,1734,5630,AMIENS / PRESTWICK,45.472801,-75.499463, , 
-8404719.98747524,5696354.87201932,1735,2732,PRESTONE / AMIENS,45.473371,-75.500885, , 
-8404701.17447512,5696381.8589606,1736,2720,PRESTONE / HATFIELD,45.473541,-75.500716, , 
-8404792.12252695,5696627.285252,1737,2733,PRESTONE / DEAVY,45.475087,-75.501533, , 
-8404777.20569908,5696675.54577703,1738,2721,PRESTONE / DEAVY,45.475391,-75.501399, , 
-8404739.69095561,5696946.53983243,1739,5646,PRESTONE / TOMPKINS,45.477098,-75.501062,Y, 
-8404761.28694854,5696926.85399785,1740,5647,PRESTONE / TOMPKINS,45.476974,-75.501256, ,Y
-8404703.51204548,5697221.82866738,1741,2737,PRESTONE / MOUNTAINSIDE S.,45.478832,-75.500737, , 
-8404674.1236998,5697180.07437832,1742,2734,PRESTONE / TURNER,45.478569,-75.500473, , 
-8404824.85028186,5697433.30203926,1743,2735,PRESTONE / TURNER,45.480164,-75.501827, , 
-8404884.74018926,5697426.95144478,1744,2738,PRESTONE / MOUNTAINSIDE N.,45.480124,-75.502365, ,Y
-8405111.60939672,5697384.08496609,1745,2736,PRESTONE / RVER RIDGE,45.479854,-75.504403,Y, 
-8405091.90584467,5697365.19197114,1746,2739,PRESTONE / KENNEDY,45.479735,-75.504226, , 
-8405074.76289614,5693569.93955293,1747,8956,INNES / MER BLEUE,45.455825,-75.504072,Y, 
-8404747.4834556,5693695.15217314,1748,7829,INNES / WILDFLOWER,45.456614,-75.501132, , 
-8404443.91507444,5693820.52531363,1749,590,INNES / DU GRAND BOIS,45.457404,-75.498405,Y,Y
-8404765.40589241,5693726.09860847,1750,3563,INNES / WILDFLOWER,45.456809,-75.501293, , 
-8404140.12404892,5693988.11555614,1751,591,INNES / AD. 4270,45.45846,-75.495676, ,Y
-8404141.01460525,5694029.53752776,1752,599,INNES / AD. 4270,45.458721,-75.495684, , 
-8404525.17833109,5693814.49469589,1753,793,INNES / DU GRAND BOIS,45.457366,-75.499135,Y, 
-8403787.90906354,5694147.93225151,1754,592,INNES / LANTHIER,45.459467,-75.492512,Y,Y
-8403325.37642633,5694372.02959959,1755,598,INNES / TENTH LINE,45.460879,-75.488357,Y, 
-8405512.91647175,5696483.29930057,1756,7835,TOMPKINS / BOURCIER,45.47418,-75.508008, , 
-8405517.59189182,5696446.31091631,1757,8352,TOMPKINS / BOURCIER,45.473947,-75.50805, , 
-8405148.34499558,5696714.59907363,1758,7834,TOMPKINS / CARAVEL,45.475637,-75.504733,Y, 
-8405117.28685207,5696694.11996197,1759,7840,TOMPKINS / MCEACHERN,45.475508,-75.504454, , 
-8404814.38636974,5696898.91289826,1760,8353,TOMPKINS / PRESTON,45.476798,-75.501733, , 
-8404690.48773671,5696893.03886436,1761,7841,TOMPKINS / PRESTONE,45.476761,-75.50062, , 
-8404484.88055798,5696940.50689943,1762,8350,TOMPKINS / TENTH LINE,45.47706,-75.498773, , 
-8404443.80365599,5696924.31367711,1763,7842,TOMPKINS / TENTH LINE,45.476958,-75.498404, , 
-8402652.78412573,5692738.40374315,1764,1701,BRIAN COBURN / TENTH LINE,45.450585,-75.482315, , 
-8403206.48747494,5692491.18048312,1765,1659,BRIAN COBURN / STRASBOURG,45.449027,-75.487289,Y,Y
-8403126.337415,5692508.15897163,1766,1662,BRIAN COBURN / STRASBOURG,45.449134,-75.486569, , 
-8403482.33726434,5692353.13193336,1767,1093,BRIAN COBURN / CABRIS PATH,45.448157,-75.489767, , 
-8403573.17399892,5692330.75878412,1768,1092,BRIAN COBURN / CABRIS PATH,45.448016,-75.490583, , 
-8403882.75360525,5692199.05958359,1769,1686,BRIAN COBURN / GERRY LALONDE,45.447186,-75.493364,Y, 
-8403941.1963572,5692152.56860521,1770,1687,BRIAN COBURN / GERRY LALONDE,45.446893,-75.493889, , 
-8404232.4082415,5692039.59505857,1771,1703,BRIAN COBURN / CHAPERAL,45.446181,-75.496505, , 
-8404216.26690994,5692029.28150486,1772,1708,BRIAN COBURN / CHAPERAL,45.446116,-75.49636, , 
-8403953.55282506,5692260.46621998,1773,5151,GERRY LALONDE / CHAPERAL,45.447573,-75.494, , 
-8403967.13380826,5692567.98154226,1774,5152,GERRY LALONDE / CHINIAN,45.449511,-75.494122, , 
-8403949.2113644,5692607.81014116,1775,5153,GERRY LALONDE / TRIGORIA,45.449762,-75.493961, , 
-8403712.43469642,5692787.43763222,1776,5154,GERRY LALONDE / AZURE,45.450894,-75.491834, , 
-8403686.49723325,5692844.56375557,1777,5155,GERRY LALONDE / TRIGORIA,45.451254,-75.491601, , 
-8403413.31906273,5693058.31374129,1778,5156,GERRY LALONDE / STRASBOURG,45.452601,-75.489147, , 
-8403377.47416251,5693111.47436158,1779,5157,GERRY LALONDE / PETRICHOR,45.452936,-75.488825, , 
-8402912.60376942,5693306.98098479,1780,5920,GERRY LALONDE / TENTH LINE,45.454168,-75.484649, , 
-8403706.31215193,5691503.46480156,1781,5958,DÉCOEUR / JEROME JODOIN,45.442802,-75.491779, , 
-8402981.06543026,5692119.08817272,1782,5161,DÉCOEUR / AUBÉPINES,45.446682,-75.485264, , 
-8402726.36635099,5692203.97757291,1783,5163,DÉCOEUR / MAGNOLIA,45.447217,-75.482976, , 
-8402692.30257558,5692236.6642273,1784,5164,DÉCOEUR / MAGNOLIA,45.447423,-75.48267, , 
-8403552.46826209,5694049.85154313,1785,495,VANTAGE / AD. 303,45.458849,-75.490397, , 
-8403633.50918081,5691515.99894652,1786,5761,JEROME JORDIN / DÉCOEUR,45.442881,-75.491125, , 
-8403594.65866484,5691217.24580399,1787,5763,JEROME JORDIN / WILLOW ASTER,45.440998,-75.490776, , 
-8403537.21778838,5691165.36561373,1788,5762,JEROME JORDIN / BARTONIA,45.440671,-75.49026, , 
-8405015.42964973,5693302.22148562,1789,6971,MER BLEUE / INNES,45.454138,-75.503539, , 
-8405046.93307931,5693288.25659078,1790,9004,MER BLEUE / INNES,45.45405,-75.503822,Y, 
-8404644.40181476,5692440.24593869,1791,1052,MER BLEUE / HYDRO,45.448706,-75.500206, , 
-8404693.27108755,5692479.12192508,1792,1053,MER BLEUE / HYDRO,45.448951,-75.500645, , 
-8406237.05035685,5689621.63389148,1793,8462,RENAUD / PENENCY,45.43094,-75.514513, , 
-8406207.32804136,5689613.86114803,1794,8481,RENAUD / MULLIN,45.430891,-75.514246, , 
-8405850.66022247,5689846.25250001,1795,8464,RENAUD / DE LA MÉLODIE,45.432356,-75.511042, , 
-8405913.11048543,5689785.17976265,1796,8485,RENAUD / GLENLIVET,45.431971,-75.511603, , 
-8405608.54023826,5689994.73234173,1797,8479,RENAUD / COMPASS,45.433292,-75.508867, , 
-8405566.57277621,5690001.71221013,1798,8488,RENAUD / COMPASS,45.433336,-75.50849, , 
-8405234.06134745,5690241.09358922,1799,8136,FERN CASEY / RENAUD,45.434845,-75.505503, , 
-8405206.89938269,5690248.70819773,1800,8137,FERN CASEY / RENAUD,45.434893,-75.505259, , 
-8405358.51658022,5690525.85359426,1801,8138,FERN CASEY / LOCUST,45.43664,-75.506621, , 
-8405371.76360429,5690624.68882238,1802,8139,FERN CASEY / DE LA CREVASSE,45.437263,-75.50674, , 
-8405519.48461834,5690901.68717017,1803,8008,FERN CASEY / AXIS,45.439009,-75.508067, , 
-8405510.46773676,5690962.29158818,1804,8009,FERN CASEY / COULOIR,45.439391,-75.507986, , 
-8402977.9478824,5698680.33331576,1805,1688,ST JOSEPH / TAYLOR CREEK,45.488018,-75.485236, , 
-8402283.09144829,5698785.76868263,1806,2745,ST JOSEPH / TRIM,45.488682,-75.478994, , 
-8402289.88193596,5698808.79321238,1807,748,ST JOSEPH / TRIM,45.488827,-75.479055, , 
-8403320.58968705,5694529.15517585,1808,6475,TENTH LINE / INNES,45.461869,-75.488314, , 
-8403538.44200429,5695067.84714584,1809,7865,TENTH LINE / AD. 1775,45.465263,-75.490271, , 
-8403390.27571176,5694655.1750908,1810,7853,TENTH LINE / AD. 1954,45.462663,-75.48894, , 
-8403538.88728227,5695018.64294848,1811,7852,TENTH LINE / AD. 1775,45.464953,-75.490275, ,Y
-8403681.59891777,5695366.25265961,1812,6473,TENTH LINE / DES ÉPINETTES,45.467143,-75.491557, , 
-8404554.23248359,5697547.13758019,1813,7902,TENTH LINE / OLD TENTH LINE,45.480881,-75.499396, ,Y
-8404670.89529354,5697785.76860072,1814,6763,TENTH LINE / ST JOSEPH,45.482384,-75.500444, , 
-8403580.52078687,5695482.12549416,1815,6409,CHARLEMAGNE / TENTH LINE,45.467873,-75.490649,Y,Y
-8403728.01916126,5695524.03064979,1816,6605,TENTH LINE / CHARLEMAGNE,45.468137,-75.491974, , 
-8403902.56818189,5695947.37836348,1817,6356,TENTH LINE / AD. 1675,45.470804,-75.493542, ,Y
-8404069.43615504,5696345.3467061,1818,6357,TENTH LINE / AMIENS,45.473311,-75.495041,Y,Y
-8404301.53730091,5696918.28080887,1819,6359,TENTH LINE / CHARLEMAGNE,45.47692,-75.497126, ,Y
-8404501.80099696,5697499.82491242,1820,6360,TENTH LINE / OLD TENTH LINE,45.480583,-75.498925,Y,Y
-8404320.35030635,5696895.57867349,1821,6361,TENTH LINE / TOMPKINS,45.476777,-75.497295,Y,Y
-8404118.41674742,5696410.27423786,1822,6362,TENTH LINE / AMIENS,45.47372,-75.495481, ,Y
-8403563.0436211,5695514.82413239,1823,7866,CHARLEMAGNE / TENTH LINE,45.468079,-75.490492, ,Y
-8403880.63823464,5695841.65861969,1824,6363,TENTH LINE / AD. 1675,45.470138,-75.493345, , 
-8403360.33076117,5695555.14194969,1825,1887,CHARLEMAGNE / CANTEVAL,45.468333,-75.488671, , 
-8403338.73477284,5695573.39617249,1826,6453,CHARLEMAGNE / CANTEVAL,45.468448,-75.488477, ,Y
-8403077.46784137,5695635.77818725,1827,1573,CHARLEMAGNE / BOTTRIELL,45.468841,-75.48613, , 
-8402684.39858921,5695757.8450722,1828,6607,CHARLEMAGNE / ORCHARDVIEW,45.46961,-75.482599, , 
-8403060.54727312,5695624.1906245,1829,1556,CHARLEMAGNE / GARDENWAY,45.468768,-75.485978, , 
-8402786.25595694,5695699.27176673,1830,7887,CHARLEMAGNE / TOURELLE PATHWAY,45.469241,-75.483514, , 
-8402538.23604948,5695837.53077737,1831,1885,CHARLEMAGNE / ORCHARDVIEW,45.470112,-75.481286, , 
-8402426.91652208,5695968.96618203,1832,7896,CHARLEMAGNE / ORCHARDVIEW,45.47094,-75.480286, , 
-8402421.68450418,5695935.94839516,1833,1854,CHARLEMAGNE / ORCHARDVIEW,45.470732,-75.480239, , 
-8402218.08108881,5696270.57648502,1834,1855,CHARLEMAGNE / VALIN,45.47284,-75.47841, , 
-8402176.11362698,5696319.94629407,1835,7888,CHARLEMAGNE / VALIN,45.473151,-75.478033,Y, 
-8402112.55017684,5696399.16080311,1836,8112,VALIN / CHARLEMANGNE,45.47365,-75.477462, , 
-8401934.21629345,5696425.51280512,1837,8933,VALIN / CHARLEMAGNE,45.473816,-75.47586, , 
-8402229.10170981,5696752.06305469,1838,7895,CHARLEMAGNE / MERKLEY,45.475873,-75.478509,Y, 
-8401258.28412814,5696567.91034315,1839,3582,PORTOBELLO / VALIN,45.474713,-75.469788, ,Y
-8401450.31031536,5696524.88921461,1840,7901,VALIN / HENNESSY,45.474442,-75.471513, , 
-8402201.93974575,5696754.60309964,1841,1674,CHARLEMAGNE / MERKLEY,45.475889,-75.478265,Y, 
-8401307.48740427,5696221.68273052,1842,8294,PORTOBELLO / AD. 1830,45.472532,-75.47023, ,Y
-8401280.4367148,5696561.40159499,1843,1250,VALIN / PORTOBELLO,45.474672,-75.469987, , 
-8402349.66072176,5697009.24762307,1844,1860,CHARLEMAGNE / WATTERS,45.477493,-75.479592, , 
-8402596.45605629,5697189.59881984,1845,7894,CHARLEMAGNE / MARINOFF,45.478629,-75.481809, , 
-8402338.08348958,5697029.09240877,1846,7889,CHARLEMAGNE / WATTERS,45.477618,-75.479488,Y, 
-8402594.89757955,5697208.65020187,1847,1929,CHARLEMAGNE / PATHWAY,45.478749,-75.481795,Y, 
-8402984.84986141,5697200.71230512,1848,1156,CHARLEMAGNE / PRINCESS LOUISE,45.478699,-75.485298, , 
-8403097.95050666,5697178.80329135,1849,1693,CHARLEMAGNE / PRINCESS LOUISE,45.478561,-75.486314, ,Y
-8403511.7252327,5696999.72268827,1850,7890,CHARLEMAGNE / BOTTRIELL,45.477433,-75.490031,Y, 
-8403484.89723055,5696982.25931436,1851,1731,CHARLEMAGNE / BOTTRIELL,45.477323,-75.48979, , 
-8404242.092652,5697009.56621666,1852,1657,CHARLEMAGNE / TENTH LINE,45.477495,-75.496592,Y,Y
-8403828.31798059,5696952.25437407,1853,573,CHARLEMAGNE / PRINCESS LOUISE,45.477134,-75.492875, , 
-8403953.32980395,5696979.56074496,1854,7893,CHARLEMAGNE / VALADE,45.477306,-75.493998, ,Y
-8403936.52050709,5697188.0119052,1855,1747,PRINCESS LOUISE / DELIA,45.478619,-75.493847, , 
-8404231.40597062,5697038.6189927,1856,7892,CHARLEMAGNE / TENTH LINE,45.477678,-75.496496,Y,Y
-8403900.5643453,5696990.35622616,1857,7891,CHARLEMAGNE / PRINCESS LOUISE,45.477374,-75.493524,Y, 
-8404164.94813742,5697363.76255909,1858,2749,PRINCESS LOUISE / YORK MILLS,45.479726,-75.495899, , 
-8404024.35160597,5697224.84466942,1859,1746,PRINCESS LOUISE / THURLOW,45.478851,-75.494636,Y, 
