OSM_TYPE,OSM_ID,NAME,TYPE,CUISINE,LATITUDE,LONGITUDE
node,3741523863,Tamis Cafe Bistro,restaurant,,45.4137576,-75.6951455
way,479752065,Taqueria San Jose,restaurant,mexican,45.4117095,-75.704629
way,576883854,Tarboush,restaurant,kebab,45.4510657,-75.4844026
node,1520455410,Tava Turkish Cuisine,restaurant,turkish,45.3097034,-75.8812431
node,9725529110,Ten Fish,restaurant,seafood,45.3931319,-75.6822483
way,482693046,Ten Sushi,restaurant,sushi,45.430876,-75.6119135
way,153008604,Ten Sushi Japanese Cuisine,restaurant,japanese,45.3984737,-75.7364986
way,249256392,Ten Sushi Japanese Restaurant,restaurant,sushi,45.3817074,-75.6703877
node,4602178067,Tennessy Willems,restaurant,pizza,45.4031364,-75.7250954
node,3733591483,Thai Coconut,restaurant,,45.369291,-75.7031781
node,5586080103,Thai Flame,restaurant,thai,45.3261901,-75.8217265
way,483056480,Thai Kitchen Catering Service,restaurant,thai,45.3901009,-75.6794768
node,3978199030,Thai Lannan Cuisine,restaurant,,45.3548172,-75.6492759
node,7067956365,Thali,restaurant,indian,45.4190748,-75.6972292
node,5599225824,Thanjai,restaurant,indian,45.4030545,-75.6878282
node,5844699565,The Albion Rooms,restaurant,,45.4258276,-75.6894694
way,584815455,The Bad Alibi,restaurant,,45.4655011,-75.5420859
node,5844120481,The Bistro,restaurant,,45.4285797,-75.6910989
node,2558498649,The Black Tartan,restaurant,,45.1394565,-76.1456967
way,737956418,The Boathouse Café,restaurant,,44.9814368,-75.7867423
node,6410711688,The Bridge Public House,restaurant,,45.4271302,-75.6695339
node,5622637384,the caf,restaurant,,45.3871029,-75.6975576
way,573312286,The Captain's Boil,restaurant,seafood,45.3384782,-75.7109692
node,2970918589,The Captain's Boil,restaurant,seafood,45.415419,-75.6884596
way,621820151,The Chopped Leaf,restaurant,salad,45.4129947,-75.6453682
node,560750193,The Cross Bar Restaurant,restaurant,,45.4720493,-75.492397
node,5930606190,The Cupboard,restaurant,breakfast,45.4334708,-76.3541959
node,6579380406,The Finch Restaurant,restaurant,pizza,45.1435698,-75.0847194
node,6117519716,The Gallery,restaurant,,45.3512358,-75.8264861
node,1646406917,The Good Food Company,restaurant,international,45.1376008,-76.1429984
