COURT_TYPE,SPORT_TYPE,NAME,PARK_NAME,ADDRESS,LATITUDE,LONGITUDE,FIELD_SIZE,LIGHTS,ACCESSIBLE,WARD
"Ball Diamond","ball_diamond","Ball Diamond","Champlain Park","140 Carleton Avenue, Ottawa","45.40544324509518","-75.74557887763441","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Grassy Plains Park","85 Grassy Plains Drive, Kanata","45.27714612376375","-75.852210348147","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Greenboro Park and Community Centre","363 Lorry Greenberg Drive","45.361502507770666","-75.63874429803607","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Baseball West","Grenfell Glen Park","53 Avonlea Road, Nepean","45.31493672100017","-75.73210425437381","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Bellevue Manor Park","1520 Caldwell Avenue, Ottawa","45.37238132618123","-75.74161974525911","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 01 - South","Canterbury Park","2185 Arch Street, Ottawa","45.39015846638204","-75.62821073206622","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Baseball","Craig Henry Park","135 Craig Henry Drive, Nepean","45.333606638824115","-75.77724616945257","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Crossing Bridge Park","27 Hobin Street, Goulbourn","45.26292548451724","-75.9341752523608","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 01 - North","Frank Ryan Park","950 Alpine Avenue, Ottawa","45.35640666694532","-75.7903808324804","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 02 - South","Frank Ryan Park","950 Alpine Avenue, Ottawa","45.35573962718367","-75.79004608966282","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Cattail Creek Park","38 Chimo Drive, Kanata","45.310697879715704","-75.88939527569654","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 02","Carlington Park","937 Clyde Avenue, Ottawa","45.37566596770384","-75.74444907278978","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 02","Brantwood Park","39 Onslow Crescent, Ottawa","45.40650126797476","-75.6723902460485","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 01","Brantwood Park","39 Onslow Crescent, Ottawa","45.40730006742107","-75.67309527891776","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","George McLean Park","5348 McLean Crescent, Rideau","45.23446329748869","-75.69570236490125","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 03 - T-Ball","Frank Ryan Park","950 Alpine Avenue, Ottawa","45.35711893367508","-75.78965534856538","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball (Minors Only)","Charing Park","37 Chartwell Avenue, Nepean","45.332201591721436","-75.76631236988767","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Hamilton Yards Softball Diamond","Nepean Sportsplex Park","1701 Woodroffe Avenue, Nepean","45.325139935664644","-75.74535746627306","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Mattawa Park","94 Steeple Chase Drive, Kanata","45.30054609261135","-75.85522158272605","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","North Vineyard Park","6018 Voyageur Drive, Gloucester","45.47423404824769","-75.55144054888356","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Bella Vista Park","1541 Carino Crescent, Cumberland","45.51141375779283","-75.45930189888698","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Constance Buckham's Bay Community Centre Park","262 Len Purcell Drive, West Carleton","45.49900605047288","-76.093699511531","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Helen Redpath Thomson Park","861 Cummings Avenue, Ottawa","45.435411000924645","-75.63543725452215","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Diefenbunker Baseball Diamond","3911 Carp Road, West Carleton","45.352883460113254","-76.05179586854125","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ronald Warren Ball Diamond","Kenmore Bicentennial Park","3151 Yorks Corners Road, Osgoode","45.23381859203042","-75.41647338102344","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Lawson Park","491 Lawson Avenue, Ottawa","45.426839603108746","-75.64528471243081","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Laurier Carrière Park","6601 Carrière Street, Gloucester","45.46654084499668","-75.52395781267809","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 01","Laroche Park","51 Stonehurst Avenue, Ottawa","45.40763995201724","-75.72827896917924","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 02","Laroche Park","51 Stonehurst Avenue, Ottawa","45.40901144922891","-75.72810461247079","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Larkin Park","76 Larkin Drive, Nepean","45.28243678234369","-75.76235058209241","","no/non","no/non",""
"Ball Diamond","ball_diamond","McAllister Ball Diamond","Leitrim Park","3290 Leitrim Road, Gloucester","45.330435364890434","-75.59500328408333","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball","Lexington Park","1404 Lexington Street, Ottawa","45.36960165350443","-75.71383255293587","","no/non","no/non",""
"Ball Diamond","ball_diamond","RItche Ball Diamond","Leitrim Park","3290 Leitrim Road, Gloucester","45.330314432901226","-75.59538853916935","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond (Minors)","Leslie Armstrong Park and Bearbrook Community Hall","8720 Russell Road, Cumberland","45.383505542517035","-75.33665497243494","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Crawford Ball Diamond","Leitrim Park","3290 Leitrim Road, Gloucester","45.33096651528781","-75.59594958108173","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Alcide Trudeau Park (Vars)","5715 Rockdale Road, Cumberland","45.356654422929154","-75.35107678561933","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Baseball","Louis Perrault Park","6250 Beauséjour Drive, Gloucester","45.457555033786164","-75.53075326866347","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Longleaf Park","5831 Gladewoods Place, Gloucester","45.440181536234114","-75.53226348936965","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball","Maki Park","19 Leeming Drive, Nepean","45.34917328604543","-75.83226580578358","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball South West","Manordale Park","60 Knoxdale Road, Nepean","45.32934498338396","-75.76064184089493","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball (Minors)","Lynwood Park","7 Sycamore Drive, Nepean","45.31903769114082","-75.81969795634384","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Baseball","Heritage Park","6160 Orléans Boulevard, Gloucester","45.453630637936804","-75.53598315783967","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Arnott Park","691 Hartman Crescent, Ottawa","45.36256084017765","-75.68065963619249","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball South East","Manordale Park","60 Knoxdale Road, Nepean","45.32988620376156","-75.75939105364279","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball North","Manordale Park","60 Knoxdale Road, Nepean","45.33028097620523","-75.76036533945047","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond Softball North","Lytle Park (Nepean)","4401 O’Keefe Court, Nepean","45.27671074546904","-75.79411008238121","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Carl Faulkner Ball Diamond","Lytle Park (Nepean)","4401 O’Keefe Court, Nepean","45.27460478651486","-75.79405703057547","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","T-Ball","Marathon Park","210 Linda Loop, West Carleton","45.36040628882794","-76.12074825455471","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Marlborough Park","6836 Malakoff Road, Rideau","45.0898188579567","-75.75648638351095","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","March Central Community Centre and Park","630 Cameron Harvey Drive, Kanata","45.376987699557795","-75.9546788208171","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 02","McKendry Park","2567 Dow Street, Osgoode","45.238128049025654","-75.47847507228897","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 01","McCarthy Park","3320 Paul Anka Drive","45.35206465422147","-75.67385435443454","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Meadowbrook Park (Gloucester)","1485 Meadowbrook Road, Gloucester","45.4216895547724","-75.61240751568907","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - East","Medhurst Park","72 Medhurst Drive / 403 Woodfield Drive","45.33621023967282","-75.74363841690773","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - West","Medhurst Park","72 Medhurst Drive / 403 Woodfield Drive","45.33551547886523","-75.74500685651262","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Moloughney Park","30 Wessex Road, Nepean","45.27318474287067","-75.75134611116579","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball West","Centrepointe Park","260 Centrepointe Drive","45.34173408063543","-75.7677882147629","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 02","McCarthy Park","3320 Paul Anka Drive","45.3509746936048","-75.67395188991482","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 01","McKendry Park","2567 Dow Street, Osgoode","45.23772644262433","-75.479558869018","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 01","McKellar Park","539 Wavell Avenue, Ottawa","45.38294990783467","-75.76567870996436","","no/non","no/non",""
"Ball Diamond","ball_diamond","T-Ball","Merivale Gardens Park","25 Bie Street, Nepean","45.32221723320096","-75.73972867300843","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 03","Britannia Park","2805 Carling Avenue","45.360822787470326","-75.79864032947816","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Bingham Park","145 Cathcart Street, Ottawa","45.43315620132697","-75.69634555594972","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball East","Centrepointe Park","260 Centrepointe Drive","45.34312121611263","-75.7660337044017","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond East","Bell Centennial Arena and Bell Arena Park","50 Cassidy Road, Nepean","45.32534037607584","-75.80770031612394","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Queensway Park","1580 Telesat Court, Gloucester","45.42819854096877","-75.60652771516776","","no/non","no/non",""
"Ball Diamond","ball_diamond","#2 Softball","Brewer Park","100 Brewer Way, Ottawa","45.387202084644635","-75.68993761700824","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Beaverbrook Park","2500 Campeau Drive, Kanata","45.320326529183475","-75.89753665591253","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond West","Bell Centennial Arena and Bell Arena Park","50 Cassidy Road, Nepean","45.324168000658666","-75.80896260989655","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","East Diamond","Hope Cloutier Park","159 Old Colony Road, Kanata","45.293248969265576","-75.87609967409567","","no/non","no/non",""
"Ball Diamond","ball_diamond","Frank MacDonald Fastball Diamond","Clarence Maheral Park","183 Old Colony Road / 170 Castlefrank Road, Kanata","45.29138479436163","-75.87782254040266","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - South","Garneau Park","1567 Champneuf Drive, Gloucester","45.464627569474764","-75.52311525223038","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball","General Burns Park","107 Chesterton Drive, Nepean","45.35234221837662","-75.72080909580778","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 04","Carlington Park","937 Clyde Avenue, Ottawa","45.37572331093833","-75.74187858402844","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Combermere Park","11 Combermere Lane, Gloucester","45.45966855107549","-75.61463029355336","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Alfred Taylor Recreation Facility - North Gower","2300 Community Way, Rideau","45.130567095544485","-75.70902023573801","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Cummings Park","1060 Cummings Avenue, Gloucester","45.43159654341299","-75.63499110893125","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Harold Hamm Ball Diamond","Centennial Park","5572 Doctor Leach Drive, Rideau","45.22175166041123","-75.68817676364282","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 03 - Baseball ","McKendry Park","2567 Dow Street, Osgoode","45.237922674340666","-75.47726554196286","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","T-Ball","Queenswood Heights Centennial Park and Community Centre","1485 Duford Drive, Cumberland","45.46964585147385","-75.50763067726767","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Fairlea Park","2989 Fairlea Crescent, Ottawa","45.376463771929416","-75.63976416615792","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Fringewood Park and Community Centre","14 Fringewood Drive, Goulbourn","45.279297819530385","-75.91057985786804","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Heron Park","999 Heron Road","45.37818867490388","-75.67740562472137","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Neill Nesbitt Park","70 Foxfield Drive, Nepean","45.28722797399754","-75.74958163040326","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 02","Richmond Lions Community Park","3302 Huntley Road, Goulbourn","45.19847097741927","-75.84464141934579","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond (Minors)","Barnabé Park","1797 Des Epinettes Avenue, Gloucester","45.460657341966595","-75.50832822088242","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 01 - Baseball","Gil-O-Julien Park","201 Donald Street, Ottawa","45.42849395489841","-75.66232350219246","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Vince Daly Ball Diamond","Centennial Park","5572 Doctor Leach Drive, Rideau","45.22208494534011","-75.68705465017366","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Baseball","Doug Frobel Park","16 Rowley Avenue, Nepean","45.34909995984427","-75.7421530633652","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 02 - Softball","Gil-O-Julien Park","201 Donald Street, Ottawa","45.42916969698323","-75.66020249895828","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond 02","Kenmore Bicentennial Park","3151 Yorks Corners Road, Osgoode","45.23392378188103","-75.41658018981241","","no/non","no/non",""
"Ball Diamond","ball_diamond","Bill and Marion Atwell Baseball Diamond - West","Grasshopper Hill/Kilborn Park","1609 Kilborn Avenue","45.38785442592047","-75.6541989393369","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond - Softball","Ken Ross Park","600 Longfields Drive, Nepean","45.282393866316106","-75.74322632195764","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Baseball East - Eagles Nest 2","Ken Ross Park","600 Longfields Drive, Nepean","45.28357948469512","-75.74256297990071","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Sandy Hill Arena","60 Mann Avenue, Ottawa","45.41846058387436","-75.67378227900603","","no/non","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Dogwood Park and Munster Hamlet Community Centre","2890 Munster Road, Goulbourn","45.16370243391479","-75.93895777333898","","yes/oui","no/non",""
"Ball Diamond","ball_diamond","Ball Diamond","Munster North Park","2778 Munster Road, Goulbourn","45.16874330861674","-75.94468239528489","","no/non","no/non",""
